Reset_UPS,UPS POWER SYSTEM STATES BYPASS OUTAGE CUSTOMER COME NONE STAY,"{""similarity"": [""0.201953499119"", ""0.193529776031"", ""0.178972638906"", ""0.16831223228"", ""0.16831223228""], ""rescode"": [""Perform_collimator_calibration"", ""Reset_Scan_Database"", ""Clean_console_DVD_drive"", ""Reset_the_system_time_clock"", ""Re_install_a_software_option""], ""topics"": [""SCANNER SYSTEM FAST"", ""SYSTEM DETECTOR IMAGE"", ""SYSTEM STATE FRIDAY"", ""TIME CLOCK SYSTEM"", ""SPLIT EXAM SYSTEM""]}"
Troubleshoot_COLLIMATOR_CAM_MOTOR,SCAN SCANNER HARDWARE STOPPED GRINDING NOISE MAKING ERROR GANTRY SYSTEM,"{""similarity"": [""1.0"", ""1.0"", ""1.0"", ""0.676126720236"", ""0.616465429714"", ""0.583454840198"", ""0.53145758137"", ""0.48851596525"", ""0.48851596525"", ""0.284777648986"", ""0.280573865481"", ""0.26860365314"", ""0.260852224104"", ""0.251824748415"", ""0.230466779946"", ""0.228729496796"", ""0.22615354828"", ""0.222312119561"", ""0.19622809277""], ""rescode"": [""Troubleshoot_X_RAY_TUBE"", ""Troubleshoot_COLLIMATOR_FILTER_ASSEMBLY"", ""Troubleshoot_JEDI_INVERTER_AND_HV_TANK"", ""Troubleshoot_GANTRY_LCD_DISPLAY"", ""Reseat_ECG_monitor_cable"", ""Troubleshoot_SDCB_POWER_MODULE"", ""Troubleshoot_COLLIMATOR_CONTROL_BOARD"", ""Troubleshoot_JEDI_HV_TANK"", ""Tighten_Set_Screws_for_Collimator_Aperture_Couplers"", ""Troubleshoot_CONSOLE_INTERCOM_BOARD"", ""Cycle_the_Gantry_and_table_power_or_Reset_scan_hardware"", ""Perform_collimator_calibration"", ""Perform_system_table_to_gantry_alignment"", ""Perform_High_Voltage_maintenance_and_checks"", ""Reseat_DIFB"", ""Troubleshoot_TABLE_CONTROL_BOARD"", ""Troubleshoot_HEMIT_TANK"", ""Adjust_gantry_axial_drive_encoder"", ""Troubleshoot_HOST_COMPUTER""], ""topics"": [""SCANNER HARDWARE SCAN"", ""SCANNER HARDWARE SCAN"", ""SCAN SCANNER HARDWARE"", ""GANTRY HARDWARE SCANNER"", ""SCANNER HARDWARE IMAGE"", ""SCANNER SCANNING HARDWARE"", ""HARDWARE SCANNER MESSAGE"", ""SCAN SERIES SCANNER"", ""SCAN SCANNER STOP"", ""GANTRY RESET HARDWARE"", ""SCANNING HARDWARE ERROR"", ""SCANNER SYSTEM FAST"", ""ARTIFACT HEAD SCANNER"", ""ERROR SCAN ARTIFACT"", ""HARDWARE AVAILABLE COMMUNICATION"", ""MOVE SCAN TABLE"", ""ARTIFACT AXIAL SCAN"", ""GANTRY SCAN CRADLE"", ""SCAN TIMES SCREEN""]}"
Troubleshoot_GANTRY_LCD_DISPLAY,GANTRY HARDWARE SCANNER SHUT DISPLAY RESET SYSTEM WORKING SCAN STATUS,"{""similarity"": [""0.676126720236"", ""0.676126720236"", ""0.676126720236"", ""0.676126720236"", ""0.589795497844"", ""0.561688321787"", ""0.558213034108"", ""0.508465314806"", ""0.292071427977"", ""0.268435494834"", ""0.256983145672"", ""0.252042505523"", ""0.249567064045"", ""0.241978465031"", ""0.220496174907"", ""0.209137376413""], ""rescode"": [""Troubleshoot_X_RAY_TUBE"", ""Troubleshoot_COLLIMATOR_FILTER_ASSEMBLY"", ""Troubleshoot_JEDI_INVERTER_AND_HV_TANK"", ""Troubleshoot_COLLIMATOR_CAM_MOTOR"", ""Reseat_ECG_monitor_cable"", ""Troubleshoot_CONSOLE_INTERCOM_BOARD"", ""Troubleshoot_SDCB_POWER_MODULE"", ""Troubleshoot_COLLIMATOR_CONTROL_BOARD"", ""Tube_cooling_oil_air_evacuation"", ""Cycle_the_Gantry_and_table_power_or_Reset_scan_hardware"", ""Perform_collimator_calibration"", ""Tighten_Set_Screws_for_Collimator_Aperture_Couplers"", ""Perform_system_table_to_gantry_alignment"", ""Troubleshoot_GANTRY_CONTROL_PANEL"", ""Reseat_DIFB"", ""Troubleshoot_JEDI_AUX_BOX""], ""topics"": [""SCANNER HARDWARE SCAN"", ""SCANNER HARDWARE SCAN"", ""SCAN SCANNER HARDWARE"", ""SCAN SCANNER HARDWARE"", ""SCANNER HARDWARE IMAGE"", ""GANTRY RESET HARDWARE"", ""SCANNER SCANNING HARDWARE"", ""HARDWARE SCANNER MESSAGE"", ""SCAN STOPPED HARDWARE"", ""SCANNING HARDWARE ERROR"", ""SCANNER SYSTEM FAST"", ""SCAN SCANNER STOP"", ""ARTIFACT HEAD SCANNER"", ""GANTRY CONTROL WORK"", ""HARDWARE AVAILABLE COMMUNICATION"", ""PROBLEM ENGINEER SCANNER""]}"
Troubleshoot_CONSOLE_MEDIA_TOWER,CD SEE DRIVE DVD NOW SCANNER CUSTOMER NUMBERS QA WORKING,No document with similarity more than the given cutoff retrieved
Troubleshoot_GSCB,ERROR BUTTON UNABLE ACTIVATE SCANNER START KEYBOARD SCANNING SYSTEM MESSAGE,"{""similarity"": [""0.321290473283"", ""0.29074134196"", ""0.27072706919"", ""0.25966587335"", ""0.214322664796""], ""rescode"": [""Troubleshoot_CONSOLE_MOUSE"", ""No structural problem found"", ""Cycle_the_Gantry_and_table_power_or_Reset_scan_hardware"", ""Troubleshoot_DETECTOR_MODULE"", ""Clean_gantry_slip_rings""], ""topics"": [""UNABLE MOUSE CLICK"", ""SCAN ERROR CUSTOMER"", ""SCANNING HARDWARE ERROR"", ""DETECTOR ARTIFACT ERROR"", ""ERROR RINGS BRUSHES""]}"
Clean_console_DVD_drive,SYSTEM STATE FRIDAY PM SELECT COMPLETED UNABLE MEDIA AFTERNOON COPY,"{""similarity"": [""0.222909617059"", ""0.213611789115"", ""0.190659616122"", ""0.185777495352"", ""0.178972638906""], ""rescode"": [""Perform_collimator_calibration"", ""Reset_Scan_Database"", ""Troubleshoot_DAS_CONTROL_BOARD"", ""Re_install_a_software_option"", ""Reset_UPS""], ""topics"": [""SCANNER SYSTEM FAST"", ""SYSTEM DETECTOR IMAGE"", ""SYSTEM DETECTOR CST"", ""SPLIT EXAM SYSTEM"", ""UPS POWER SYSTEM""]}"
Troubleshoot_CONSOLE_MOUSE,UNABLE MOUSE CLICK ANYTHING MOVES GETTING LOCKING USE ALSO KEEPS,"{""similarity"": [""0.321290473283""], ""rescode"": [""Troubleshoot_GSCB""], ""topics"": [""ERROR BUTTON UNABLE""]}"
Reset_Scan_Database,SYSTEM DETECTOR IMAGE ERROR TEMPERATURE CD EXAM WORKS PLEASE CST,"{""similarity"": [""0.587725018654"", ""0.397326382015"", ""0.370883489685"", ""0.2756472371"", ""0.241040465897"", ""0.213611789115"", ""0.200888120592"", ""0.193529776031""], ""rescode"": [""Troubleshoot_DAS_CONTROL_BOARD"", ""Reseat_ECG_monitor_cable"", ""Clear_recon_image_queue"", ""Check_and_adjust_network_configuration"", ""Perform_collimator_calibration"", ""Clean_console_DVD_drive"", ""Re_install_a_software_option"", ""Reset_UPS""], ""topics"": [""SYSTEM DETECTOR CST"", ""SCANNER HARDWARE IMAGE"", ""SCAN IMAGES CUSTOMER"", ""IMAGES PACS SEND"", ""SCANNER SYSTEM FAST"", ""SYSTEM STATE FRIDAY"", ""SPLIT EXAM SYSTEM"", ""UPS POWER SYSTEM""]}"
Reseat_ECG_monitor_cable,SCANNER HARDWARE IMAGE ERROR MONITOR WORKS CARDIAC SCANNING SYSTEM WORK,"{""similarity"": [""0.616465429714"", ""0.616465429714"", ""0.616465429714"", ""0.616465429714"", ""0.589795497844"", ""0.508956424357"", ""0.463598434148"", ""0.431484385956"", ""0.410181116925"", ""0.397326382015"", ""0.266299101879"", ""0.244748798888"", ""0.234307002792"", ""0.22980232377"", ""0.22980232377"", ""0.201039635244"", ""0.190683134923""], ""rescode"": [""Troubleshoot_JEDI_INVERTER_AND_HV_TANK"", ""Troubleshoot_X_RAY_TUBE"", ""Troubleshoot_COLLIMATOR_FILTER_ASSEMBLY"", ""Troubleshoot_COLLIMATOR_CAM_MOTOR"", ""Troubleshoot_GANTRY_LCD_DISPLAY"", ""Troubleshoot_SDCB_POWER_MODULE"", ""Troubleshoot_COLLIMATOR_CONTROL_BOARD"", ""Clear_recon_image_queue"", ""Reset_Image_database"", ""Reset_Scan_Database"", ""Tube_cooling_oil_air_evacuation"", ""Cycle_the_Gantry_and_table_power_or_Reset_scan_hardware"", ""Perform_collimator_calibration"", ""Tighten_Set_Screws_for_Collimator_Aperture_Couplers"", ""Troubleshoot_JEDI_HV_TANK"", ""Reseat_DIFB"", ""Troubleshoot_JEDI_AUX_BOX""], ""topics"": [""SCAN SCANNER HARDWARE"", ""SCANNER HARDWARE SCAN"", ""SCANNER HARDWARE SCAN"", ""SCAN SCANNER HARDWARE"", ""GANTRY HARDWARE SCANNER"", ""SCANNER SCANNING HARDWARE"", ""HARDWARE SCANNER MESSAGE"", ""SCAN IMAGES CUSTOMER"", ""DELETE IMAGE NOW"", ""SYSTEM DETECTOR IMAGE"", ""SCAN STOPPED HARDWARE"", ""SCANNING HARDWARE ERROR"", ""SCANNER SYSTEM FAST"", ""SCAN SCANNER STOP"", ""SCAN SERIES SCANNER"", ""HARDWARE AVAILABLE COMMUNICATION"", ""PROBLEM ENGINEER SCANNER""]}"
Perform_table_characterization_procedures,TABLE CUSTOMER ADVANCING WHIRRING SIDE STATES STATED SCANNER NOISE PITCHED,"{""similarity"": [""0.567943110393"", ""0.344252687225"", ""0.338076171837"", ""0.316184712275"", ""0.244639230989"", ""0.23273413637"", ""0.230377282215"", ""0.207569739778"", ""0.207569739778""], ""rescode"": [""Clean_table_power_supply_fan"", ""No structural problem found"", ""Clear_recon_image_queue"", ""Clean_Collimator_Face_and_detector_face"", ""Reset_x_ray_and_drives_power"", ""Troubleshoot_GANTRY_TOUCH_SENSOR"", ""Troubleshoot_TABLE_TAPE_SWITCH"", ""Adjust_or_tighten_table_cover_or_touch_switch_or_sensor"", ""Troubleshoot_TABLE_SIDE_COVER""], ""topics"": [""TABLE CUSTOMER STATES"", ""SCAN ERROR CUSTOMER"", ""SCAN IMAGES CUSTOMER"", ""ARTIFACT CUSTOMER STATES"", ""GANTRY TABLE RESET"", ""GANTRY TABLE SENSOR"", ""TABLE MOVE STATES"", ""TABLE SIDE STILL"", ""TABLE COVER SIDE""]}"
Reset_x_ray_and_drives_power,GANTRY TABLE RESET PATIENT COUCH LOWER SCAN CT CONTROLS UNIT,"{""similarity"": [""0.752229697105"", ""0.275606585994"", ""0.255767485053"", ""0.244639230989"", ""0.23044629143"", ""0.23044629143"", ""0.221882190056"", ""0.21474850071""], ""rescode"": [""Troubleshoot_CONSOLE_INTERCOM_BOARD"", ""Clean_table_power_supply_fan"", ""Troubleshoot_TABLE_TAPE_SWITCH"", ""Perform_table_characterization_procedures"", ""Adjust_or_tighten_table_cover_or_touch_switch_or_sensor"", ""Troubleshoot_TABLE_SIDE_COVER"", ""Troubleshoot_AXIAL_ENCODER"", ""Adjust_gantry_tilt_speed""], ""topics"": [""GANTRY RESET HARDWARE"", ""TABLE CUSTOMER STATES"", ""TABLE MOVE STATES"", ""TABLE CUSTOMER ADVANCING"", ""TABLE SIDE STILL"", ""TABLE COVER SIDE"", ""GANTRY SCAN ENCODER"", ""TILT GANTRY SYSTEM""]}"
Troubleshoot_COLLIMATOR_CONTROL_BOARD,HARDWARE SCANNER MESSAGE ERROR AVAILABLE SYSTEM SERVICE NOISE RESET SCANNING,"{""similarity"": [""0.53145758137"", ""0.53145758137"", ""0.53145758137"", ""0.53145758137"", ""0.508465314806"", ""0.463598434148"", ""0.438773590981"", ""0.210999025136"", ""0.201997106407"", ""0.198113602641"", ""0.196167825169"", ""0.173317161281""], ""rescode"": [""Troubleshoot_JEDI_INVERTER_AND_HV_TANK"", ""Troubleshoot_X_RAY_TUBE"", ""Troubleshoot_COLLIMATOR_FILTER_ASSEMBLY"", ""Troubleshoot_COLLIMATOR_CAM_MOTOR"", ""Troubleshoot_GANTRY_LCD_DISPLAY"", ""Reseat_ECG_monitor_cable"", ""Troubleshoot_SDCB_POWER_MODULE"", ""Cycle_the_Gantry_and_table_power_or_Reset_scan_hardware"", ""Perform_collimator_calibration"", ""Troubleshoot_JEDI_HV_TANK"", ""Perform_system_table_to_gantry_alignment"", ""Reseat_DIFB""], ""topics"": [""SCAN SCANNER HARDWARE"", ""SCANNER HARDWARE SCAN"", ""SCANNER HARDWARE SCAN"", ""SCAN SCANNER HARDWARE"", ""GANTRY HARDWARE SCANNER"", ""SCANNER HARDWARE IMAGE"", ""SCANNER SCANNING HARDWARE"", ""SCANNING HARDWARE ERROR"", ""SCANNER SYSTEM FAST"", ""SCAN SERIES SCANNER"", ""ARTIFACT HEAD SCANNER"", ""HARDWARE AVAILABLE COMMUNICATION""]}"
Troubleshoot_TABLE_SIDE_COVER,TABLE COVER SIDE BROKEN PATIENT LEFT STATES CUSTOMER DAMAGED GO,"{""similarity"": [""0.559996338268"", ""0.236838336028"", ""0.233844699007"", ""0.23044629143"", ""0.217011760957"", ""0.207569739778""], ""rescode"": [""Adjust_or_tighten_table_cover_or_touch_switch_or_sensor"", ""Troubleshoot_TABLE_CONTROL_BOARD"", ""Clean_table_power_supply_fan"", ""Reset_x_ray_and_drives_power"", ""Troubleshoot_TABLE_TAPE_SWITCH"", ""Perform_table_characterization_procedures""], ""topics"": [""TABLE SIDE STILL"", ""MOVE SCAN TABLE"", ""TABLE CUSTOMER STATES"", ""GANTRY TABLE RESET"", ""TABLE MOVE STATES"", ""TABLE CUSTOMER ADVANCING""]}"
Gantry_tilt_motor_hydraulic_fluid_check_and_fill,GANTRY NOISE EXAM LUAY ERRORS BACKWARD TILT HAPPENED CLUNKING REVIEW,"{""similarity"": [""0.391556144675"", ""0.34654013011"", ""0.206445189507"", ""0.199685586996"", ""0.190176767871"", ""0.172717673986""], ""rescode"": [""Re_install_a_software_option"", ""Troubleshoot_COLLIMATOR_ASSEMBLY"", ""Troubleshoot_CONSOLE_INTERCOM_BOARD"", ""Troubleshoot_AXIAL_ENCODER"", ""Troubleshoot_GANTRY_TOUCH_SENSOR"", ""Troubleshoot_GANTRY_CONTROL_PANEL""], ""topics"": [""SPLIT EXAM SYSTEM"", ""COLLIMATOR NOISE REPLACE"", ""GANTRY RESET HARDWARE"", ""GANTRY SCAN ENCODER"", ""GANTRY TABLE SENSOR"", ""GANTRY CONTROL WORK""]}"
Tube_cooling_oil_air_evacuation,SCAN STOPPED HARDWARE SCANNER CONTRAST ERRORS AXIAL PATIENT ARTIFACT TUBE,"{""similarity"": [""0.412310772854"", ""0.292071427977"", ""0.266299101879"", ""0.252039274942"", ""0.239224773798"", ""0.235693425177"", ""0.204285651504"", ""0.200620397704"", ""0.193601441324"", ""0.192142053026"", ""0.18907327233"", ""0.164839555607""], ""rescode"": [""Troubleshoot_SLIPRING_BRUSH_TIPS"", ""Troubleshoot_GANTRY_LCD_DISPLAY"", ""Reseat_ECG_monitor_cable"", ""Troubleshoot_SDCB_POWER_MODULE"", ""Troubleshoot_CONSOLE_INTERCOM_BOARD"", ""Cycle_the_Gantry_and_table_power_or_Reset_scan_hardware"", ""No structural problem found"", ""Clear_recon_image_queue"", ""Reseat_DIFB"", ""Troubleshoot_TABLE_CONTROL_BOARD"", ""Tighten_Set_Screws_for_Collimator_Aperture_Couplers"", ""Troubleshoot_HOST_COMPUTER""], ""topics"": [""STOPPED SCANNING HEAD"", ""GANTRY HARDWARE SCANNER"", ""SCANNER HARDWARE IMAGE"", ""SCANNER SCANNING HARDWARE"", ""GANTRY RESET HARDWARE"", ""SCANNING HARDWARE ERROR"", ""SCAN ERROR CUSTOMER"", ""SCAN IMAGES CUSTOMER"", ""HARDWARE AVAILABLE COMMUNICATION"", ""MOVE SCAN TABLE"", ""SCAN SCANNER STOP"", ""SCAN TIMES SCREEN""]}"
Clean_gantry_slip_rings,ERROR RINGS BRUSHES FE SLIP CLEANING CLEAN EXAM IMAGES ASSITED,"{""similarity"": [""0.261349766784"", ""0.214322664796""], ""rescode"": [""Cycle_the_Gantry_and_table_power_or_Reset_scan_hardware"", ""Troubleshoot_GSCB""], ""topics"": [""SCANNING HARDWARE ERROR"", ""ERROR BUTTON UNABLE""]}"
Perform_High_Voltage_maintenance_and_checks,ERROR SCAN ARTIFACT HEAR NOISE PROCESS MORNING STREAK SCANS ISSUE,"{""similarity"": [""0.675996336848"", ""0.53140013106"", ""0.333057582917"", ""0.332323884523"", ""0.251824748415"", ""0.251824748415"", ""0.251824748415"", ""0.251824748415"", ""0.196385401147"", ""0.193248848172"", ""0.193248848172"", ""0.190875490006"", ""0.190875490006"", ""0.173150254854""], ""rescode"": [""Troubleshoot_DETECTOR_MODULE"", ""Troubleshoot_HEMIT_TANK"", ""Clean_Collimator_Face_and_detector_face"", ""Perform_system_table_to_gantry_alignment"", ""Troubleshoot_JEDI_INVERTER_AND_HV_TANK"", ""Troubleshoot_X_RAY_TUBE"", ""Troubleshoot_COLLIMATOR_FILTER_ASSEMBLY"", ""Troubleshoot_COLLIMATOR_CAM_MOTOR"", ""Troubleshoot_TABLE_CONTROL_BOARD"", ""Troubleshoot_JEDI_HV_TANK"", ""Tighten_Set_Screws_for_Collimator_Aperture_Couplers"", ""Troubleshoot_AXIAL_ENCODER"", ""Adjust_gantry_axial_drive_encoder"", ""Cycle_the_Console_power_or_restart_system_software""], ""topics"": [""DETECTOR ARTIFACT ERROR"", ""ARTIFACT AXIAL SCAN"", ""ARTIFACT CUSTOMER STATES"", ""ARTIFACT HEAD SCANNER"", ""SCAN SCANNER HARDWARE"", ""SCANNER HARDWARE SCAN"", ""SCANNER HARDWARE SCAN"", ""SCAN SCANNER HARDWARE"", ""MOVE SCAN TABLE"", ""SCAN SERIES SCANNER"", ""SCAN SCANNER STOP"", ""GANTRY SCAN ENCODER"", ""GANTRY SCAN CRADLE"", ""SCAN STOPPED PLEASE""]}"
Troubleshoot_SDCB_POWER_MODULE,SCANNER SCANNING HARDWARE CUSTOMER SCAN CONNECT PATIENT STATED TUBE SYSTEM,"{""similarity"": [""0.583454840198"", ""0.583454840198"", ""0.583454840198"", ""0.583454840198"", ""0.558213034108"", ""0.508956424357"", ""0.438773590981"", ""0.252039274942"", ""0.235113612181"", ""0.221760293898"", ""0.21749683215"", ""0.21749683215"", ""0.215360681827"", ""0.190274332672"", ""0.180472403889""], ""rescode"": [""Troubleshoot_JEDI_INVERTER_AND_HV_TANK"", ""Troubleshoot_X_RAY_TUBE"", ""Troubleshoot_COLLIMATOR_FILTER_ASSEMBLY"", ""Troubleshoot_COLLIMATOR_CAM_MOTOR"", ""Troubleshoot_GANTRY_LCD_DISPLAY"", ""Reseat_ECG_monitor_cable"", ""Troubleshoot_COLLIMATOR_CONTROL_BOARD"", ""Tube_cooling_oil_air_evacuation"", ""Troubleshoot_CONSOLE_INTERCOM_BOARD"", ""Perform_collimator_calibration"", ""Troubleshoot_JEDI_HV_TANK"", ""Tighten_Set_Screws_for_Collimator_Aperture_Couplers"", ""Perform_system_table_to_gantry_alignment"", ""Reseat_DIFB"", ""Troubleshoot_JEDI_AUX_BOX""], ""topics"": [""SCAN SCANNER HARDWARE"", ""SCANNER HARDWARE SCAN"", ""SCANNER HARDWARE SCAN"", ""SCAN SCANNER HARDWARE"", ""GANTRY HARDWARE SCANNER"", ""SCANNER HARDWARE IMAGE"", ""HARDWARE SCANNER MESSAGE"", ""SCAN STOPPED HARDWARE"", ""GANTRY RESET HARDWARE"", ""SCANNER SYSTEM FAST"", ""SCAN SERIES SCANNER"", ""SCAN SCANNER STOP"", ""ARTIFACT HEAD SCANNER"", ""HARDWARE AVAILABLE COMMUNICATION"", ""PROBLEM ENGINEER SCANNER""]}"
Reseat_DIFB,HARDWARE AVAILABLE COMMUNICATION RESET SCANNING TMX940194 HBS STATED UNABLE SHUT,"{""similarity"": [""0.230466779946"", ""0.230466779946"", ""0.230466779946"", ""0.230466779946"", ""0.220496174907"", ""0.201039635244"", ""0.193601441324"", ""0.190274332672"", ""0.173317161281""], ""rescode"": [""Troubleshoot_JEDI_INVERTER_AND_HV_TANK"", ""Troubleshoot_X_RAY_TUBE"", ""Troubleshoot_COLLIMATOR_FILTER_ASSEMBLY"", ""Troubleshoot_COLLIMATOR_CAM_MOTOR"", ""Troubleshoot_GANTRY_LCD_DISPLAY"", ""Reseat_ECG_monitor_cable"", ""Tube_cooling_oil_air_evacuation"", ""Troubleshoot_SDCB_POWER_MODULE"", ""Troubleshoot_COLLIMATOR_CONTROL_BOARD""], ""topics"": [""SCAN SCANNER HARDWARE"", ""SCANNER HARDWARE SCAN"", ""SCANNER HARDWARE SCAN"", ""SCAN SCANNER HARDWARE"", ""GANTRY HARDWARE SCANNER"", ""SCANNER HARDWARE IMAGE"", ""SCAN STOPPED HARDWARE"", ""SCANNER SCANNING HARDWARE"", ""HARDWARE SCANNER MESSAGE""]}"
Troubleshoot_COLLIMATOR_ASSEMBLY,COLLIMATOR NOISE REPLACE PART SCAN UNABLE MAKING GRINDING ORDER REQUEST,"{""similarity"": [""0.34654013011""], ""rescode"": [""Gantry_tilt_motor_hydraulic_fluid_check_and_fill""], ""topics"": [""GANTRY NOISE EXAM""]}"
Adjust_x_ray_alignments,ARTIFACT AXIAL STREAK FAINT IMAGE LOOKS HEADS,"{""similarity"": [""0.247818773332"", ""0.240978756914"", ""0.207896102874""], ""rescode"": [""Clean_Collimator_Face_and_detector_face"", ""Troubleshoot_DETECTOR_MODULE"", ""Clean_x_ray_tube_port_or_collimator_filter""], ""topics"": [""ARTIFACT CUSTOMER STATES"", ""DETECTOR ARTIFACT ERROR"", ""QA ARTIFACT BOOT""]}"
Perform_system_table_to_gantry_alignment,ARTIFACT HEAD SCANNER TABLE SCOUTS CUSTOMER POSTERIOR EXAM IMAGES SERVICE,"{""similarity"": [""0.431269607536"", ""0.332323884523"", ""0.298446543225"", ""0.260852224104"", ""0.260852224104"", ""0.260852224104"", ""0.260852224104"", ""0.249567064045"", ""0.215360681827"", ""0.200176480543"", ""0.200176480543"", ""0.196167825169""], ""rescode"": [""Troubleshoot_SLIPRING_BRUSH_TIPS"", ""Perform_High_Voltage_maintenance_and_checks"", ""Troubleshoot_HEMIT_TANK"", ""Troubleshoot_JEDI_INVERTER_AND_HV_TANK"", ""Troubleshoot_X_RAY_TUBE"", ""Troubleshoot_COLLIMATOR_FILTER_ASSEMBLY"", ""Troubleshoot_COLLIMATOR_CAM_MOTOR"", ""Troubleshoot_GANTRY_LCD_DISPLAY"", ""Troubleshoot_SDCB_POWER_MODULE"", ""Troubleshoot_JEDI_HV_TANK"", ""Tighten_Set_Screws_for_Collimator_Aperture_Couplers"", ""Troubleshoot_COLLIMATOR_CONTROL_BOARD""], ""topics"": [""STOPPED SCANNING HEAD"", ""ERROR SCAN ARTIFACT"", ""ARTIFACT AXIAL SCAN"", ""SCAN SCANNER HARDWARE"", ""SCANNER HARDWARE SCAN"", ""SCANNER HARDWARE SCAN"", ""SCAN SCANNER HARDWARE"", ""GANTRY HARDWARE SCANNER"", ""SCANNER SCANNING HARDWARE"", ""SCAN SERIES SCANNER"", ""SCAN SCANNER STOP"", ""HARDWARE SCANNER MESSAGE""]}"
Troubleshoot_JEDI_AUX_BOX,PROBLEM ENGINEER SCANNER WARM SAID SCAN PART COMMUNICATION TAKEN ABDOMEN,"{""similarity"": [""0.209137376413"", ""0.190683134923"", ""0.180472403889"", ""0.171036297915""], ""rescode"": [""Troubleshoot_GANTRY_LCD_DISPLAY"", ""Reseat_ECG_monitor_cable"", ""Troubleshoot_SDCB_POWER_MODULE"", ""Perform_collimator_calibration""], ""topics"": [""GANTRY HARDWARE SCANNER"", ""SCANNER HARDWARE IMAGE"", ""SCANNER SCANNING HARDWARE"", ""SCANNER SYSTEM FAST""]}"
Troubleshoot_DAS_CONTROL_BOARD,SYSTEM DETECTOR CST RESET CD REBOOT PROBLEM DCB PLEASE SUB,"{""similarity"": [""0.587725018654"", ""0.376832839545"", ""0.190659616122"", ""0.179303081138""], ""rescode"": [""Reset_Scan_Database"", ""Troubleshoot_DETECTOR_MODULE"", ""Clean_console_DVD_drive"", ""Re_install_a_software_option""], ""topics"": [""SYSTEM DETECTOR IMAGE"", ""DETECTOR ARTIFACT ERROR"", ""SYSTEM STATE FRIDAY"", ""SPLIT EXAM SYSTEM""]}"
